"ID","TIME","CENSOR","ABUSED","BLACK","ABLACK","D8","D9","D10","D11","D12","D13","D14","D15","D16","D17","D18","PERIOD","EVENT"
928,29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
928,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
928,29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
928,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
928,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
928,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
929,28,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
929,28,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
929,28,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
929,28,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
929,28,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
929,28,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
929,28,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
929,28,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
929,28,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
929,28,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
929,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
930,25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
930,25,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
930,25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
930,25,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
930,25,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
930,25,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
930,25,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
930,25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
930,25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
930,25,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
930,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
931,22,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
931,22,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
931,22,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
931,22,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
931,22,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
931,22,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
931,22,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
931,22,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
931,22,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
931,22,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
931,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
932,28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
932,28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
932,28,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
932,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
932,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
932,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
932,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
932,28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
932,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
932,28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
932,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
933,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
933,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
933,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
933,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
933,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
933,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
933,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
933,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,1
934,23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
934,23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
934,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
934,23,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
934,23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
934,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
934,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
934,23,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
934,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
934,23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
934,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
935,23,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
935,23,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
935,23,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
935,23,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
935,23,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
935,23,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
935,23,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
935,23,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
935,23,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
935,23,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
935,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
936,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
936,29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
936,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
936,29,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
936,29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
936,29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
936,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
936,29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
936,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
936,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
936,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
938,23,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
938,23,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
938,23,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
938,23,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
938,23,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
938,23,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
938,23,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
938,23,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
938,23,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
938,23,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
938,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
939,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
939,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
939,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
939,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
939,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
939,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
939,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
939,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
939,24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
939,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
939,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
940,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
940,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
940,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
940,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
940,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
940,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
940,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
940,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,1
941,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
941,21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
941,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
941,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
941,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
941,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
941,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
941,21,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
941,21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
941,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
941,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
942,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
942,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
942,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
942,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
942,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
942,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
942,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
942,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,1
943,22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
943,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
943,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
943,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
943,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
943,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
943,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
943,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
943,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
943,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
943,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
944,22,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
944,22,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
944,22,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
944,22,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
944,22,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
944,22,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
944,22,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
944,22,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
944,22,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
944,22,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
944,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
945,30,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
945,30,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
945,30,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
945,30,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
945,30,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
945,30,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
945,30,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
945,30,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
945,30,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
945,30,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
945,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
946,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
946,29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
946,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
946,29,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
946,29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
946,29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
946,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
946,29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
946,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
946,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
946,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
947,17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
947,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
947,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
947,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
947,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
947,17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
947,17,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
947,17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
947,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
947,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,1
948,26,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
948,26,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
948,26,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
948,26,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
948,26,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
948,26,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
948,26,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
948,26,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
948,26,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
948,26,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
948,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
949,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
949,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
949,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
949,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
949,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
949,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
949,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
949,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
949,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
949,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
949,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
950,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
950,20,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
950,20,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
950,20,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
950,20,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
950,20,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
950,20,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
950,20,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
950,20,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
950,20,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
950,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
951,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
951,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
951,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
951,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
951,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
951,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
951,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
951,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
951,24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
951,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
951,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
952,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
952,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
952,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
952,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
952,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
952,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
952,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
952,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,1
953,22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
953,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
953,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
953,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
953,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
953,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
953,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
953,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
953,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
953,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
953,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
954,22,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
954,22,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
954,22,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
954,22,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
954,22,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
954,22,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
954,22,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
954,22,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
954,22,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
954,22,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
954,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
955,18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
955,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
955,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
955,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
955,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
955,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
955,18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
955,18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
955,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
955,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
955,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1
956,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
956,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
956,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
956,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
956,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
956,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
956,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
956,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
956,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
956,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
956,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
957,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
957,20,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
957,20,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
957,20,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
957,20,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
957,20,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
957,20,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
957,20,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
957,20,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
957,20,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
957,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
958,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
958,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
958,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
958,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
958,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
958,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
958,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
958,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
958,24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
958,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
958,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
959,24,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
959,24,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
959,24,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
959,24,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
959,24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
959,24,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
959,24,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
959,24,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
959,24,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
959,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
959,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
960,22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
960,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
960,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
960,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
960,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
960,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
960,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
960,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
960,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
960,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
960,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
961,22,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
961,22,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0
961,22,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
961,22,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
961,22,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
961,22,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0
961,22,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0
961,22,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0
961,22,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
961,22,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0
961,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
962,29,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,0
962,29,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9,0
962,29,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,0
962,29,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11,0
962,29,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12,0
962,29,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,0
962,29,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14,0
962,29,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15,0
962,29,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16,0
962,29,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17,0
962,29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,0
963,29,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8,0
963,29,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,9,0
963,29,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,10,0
963,29,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,11,0
963,29,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,12,0
963,29,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,13,0
963,29,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,14,0
963,29,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,15,0
963,29,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,16,0
963,29,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,17,0
