"ID","PERIOD","EVENT","D1","D2","D3","D4","D5","D6","D7","D8","D9"
29210,5,0,0,0,0,0,1,0,0,0,0
29210,6,0,0,0,0,0,0,1,0,0,0
29210,7,0,0,0,0,0,0,0,1,0,0
29210,8,0,0,0,0,0,0,0,0,1,0
29210,9,1,0,0,0,0,0,0,0,0,1
29810,1,0,1,0,0,0,0,0,0,0,0
29810,2,0,0,1,0,0,0,0,0,0,0
29810,3,0,0,0,1,0,0,0,0,0,0
29810,4,1,0,0,0,1,0,0,0,0,0
30010,1,0,1,0,0,0,0,0,0,0,0
30010,2,0,0,1,0,0,0,0,0,0,0
30010,3,0,0,0,1,0,0,0,0,0,0
30010,4,1,0,0,0,1,0,0,0,0,0
30510,1,0,1,0,0,0,0,0,0,0,0
30510,2,0,0,1,0,0,0,0,0,0,0
30510,3,0,0,0,1,0,0,0,0,0,0
30510,4,0,0,0,0,1,0,0,0,0,0
30510,5,0,0,0,0,0,1,0,0,0,0
30510,6,0,0,0,0,0,0,1,0,0,0
30510,7,0,0,0,0,0,0,0,1,0,0
30510,8,1,0,0,0,0,0,0,0,1,0
30810,1,0,1,0,0,0,0,0,0,0,0
30810,2,0,0,1,0,0,0,0,0,0,0
30810,3,0,0,0,1,0,0,0,0,0,0
30810,4,0,0,0,0,1,0,0,0,0,0
30810,5,1,0,0,0,0,1,0,0,0,0
30910,1,0,1,0,0,0,0,0,0,0,0
30910,2,0,0,1,0,0,0,0,0,0,0
30910,3,0,0,0,1,0,0,0,0,0,0
30910,4,1,0,0,0,1,0,0,0,0,0
31010,1,0,1,0,0,0,0,0,0,0,0
31010,2,0,0,1,0,0,0,0,0,0,0
31010,3,0,0,0,1,0,0,0,0,0,0
31010,4,0,0,0,0,1,0,0,0,0,0
31010,5,1,0,0,0,0,1,0,0,0,0
31110,1,0,1,0,0,0,0,0,0,0,0
31110,2,0,0,1,0,0,0,0,0,0,0
31110,3,0,0,0,1,0,0,0,0,0,0
31110,4,0,0,0,0,1,0,0,0,0,0
31110,5,0,0,0,0,0,1,0,0,0,0
31110,6,0,0,0,0,0,0,1,0,0,0
32110,1,0,1,0,0,0,0,0,0,0,0
32110,2,0,0,1,0,0,0,0,0,0,0
32110,3,0,0,0,1,0,0,0,0,0,0
32110,4,0,0,0,0,1,0,0,0,0,0
32110,5,1,0,0,0,0,1,0,0,0,0
32510,1,0,1,0,0,0,0,0,0,0,0
32510,2,0,0,1,0,0,0,0,0,0,0
32510,3,1,0,0,1,0,0,0,0,0,0
33210,1,0,1,0,0,0,0,0,0,0,0
33210,2,0,0,1,0,0,0,0,0,0,0
33210,3,0,0,0,1,0,0,0,0,0,0
33210,4,0,0,0,0,1,0,0,0,0,0
33210,5,0,0,0,0,0,1,0,0,0,0
33210,6,0,0,0,0,0,0,1,0,0,0
33210,7,1,0,0,0,0,0,0,1,0,0
33510,1,0,1,0,0,0,0,0,0,0,0
33510,2,0,0,1,0,0,0,0,0,0,0
33510,3,0,0,0,1,0,0,0,0,0,0
33510,4,0,0,0,0,1,0,0,0,0,0
33510,5,0,0,0,0,0,1,0,0,0,0
33510,6,0,0,0,0,0,0,1,0,0,0
33510,7,0,0,0,0,0,0,0,1,0,0
33510,8,0,0,0,0,0,0,0,0,1,0
33510,9,0,0,0,0,0,0,0,0,0,1
33610,1,0,1,0,0,0,0,0,0,0,0
33910,1,0,1,0,0,0,0,0,0,0,0
33910,2,0,0,1,0,0,0,0,0,0,0
33910,3,1,0,0,1,0,0,0,0,0,0
34110,1,0,1,0,0,0,0,0,0,0,0
34110,2,0,0,1,0,0,0,0,0,0,0
34110,3,0,0,0,1,0,0,0,0,0,0
34110,4,0,0,0,0,1,0,0,0,0,0
34110,5,1,0,0,0,0,1,0,0,0,0
34210,1,0,1,0,0,0,0,0,0,0,0
34210,2,0,0,1,0,0,0,0,0,0,0
34210,3,0,0,0,1,0,0,0,0,0,0
34210,4,0,0,0,0,1,0,0,0,0,0
34210,5,0,0,0,0,0,1,0,0,0,0
34210,6,0,0,0,0,0,0,1,0,0,0
34210,7,1,0,0,0,0,0,0,1,0,0
34320,1,0,1,0,0,0,0,0,0,0,0
34320,2,0,0,1,0,0,0,0,0,0,0
34320,3,0,0,0,1,0,0,0,0,0,0
34320,4,0,0,0,0,1,0,0,0,0,0
34320,5,0,0,0,0,0,1,0,0,0,0
34320,6,0,0,0,0,0,0,1,0,0,0
34320,7,0,0,0,0,0,0,0,1,0,0
34320,8,1,0,0,0,0,0,0,0,1,0
34410,1,0,1,0,0,0,0,0,0,0,0
34410,2,0,0,1,0,0,0,0,0,0,0
34410,3,0,0,0,1,0,0,0,0,0,0
34410,4,0,0,0,0,1,0,0,0,0,0
34410,5,1,0,0,0,0,1,0,0,0,0
34510,1,0,1,0,0,0,0,0,0,0,0
34510,2,0,0,1,0,0,0,0,0,0,0
34510,3,0,0,0,1,0,0,0,0,0,0
34510,4,0,0,0,0,1,0,0,0,0,0
34510,5,0,0,0,0,0,1,0,0,0,0
34510,6,0,0,0,0,0,0,1,0,0,0
34510,7,0,0,0,0,0,0,0,1,0,0
34510,8,0,0,0,0,0,0,0,0,1,0
34620,1,0,1,0,0,0,0,0,0,0,0
34620,2,0,0,1,0,0,0,0,0,0,0
34620,3,0,0,0,1,0,0,0,0,0,0
34620,4,0,0,0,0,1,0,0,0,0,0
34620,5,0,0,0,0,0,1,0,0,0,0
34620,6,1,0,0,0,0,0,1,0,0,0
34720,1,0,1,0,0,0,0,0,0,0,0
34720,2,0,0,1,0,0,0,0,0,0,0
34720,3,0,0,0,1,0,0,0,0,0,0
34720,4,0,0,0,0,1,0,0,0,0,0
34720,5,0,0,0,0,0,1,0,0,0,0
34720,6,0,0,0,0,0,0,1,0,0,0
34720,7,0,0,0,0,0,0,0,1,0,0
34720,8,0,0,0,0,0,0,0,0,1,0
34720,9,0,0,0,0,0,0,0,0,0,1
34910,1,0,1,0,0,0,0,0,0,0,0
34910,2,0,0,1,0,0,0,0,0,0,0
34910,3,0,0,0,1,0,0,0,0,0,0
34910,4,0,0,0,0,1,0,0,0,0,0
34910,5,1,0,0,0,0,1,0,0,0,0
35010,1,0,1,0,0,0,0,0,0,0,0
35010,2,0,0,1,0,0,0,0,0,0,0
35010,3,0,0,0,1,0,0,0,0,0,0
35010,4,1,0,0,0,1,0,0,0,0,0
35220,1,0,1,0,0,0,0,0,0,0,0
35220,2,0,0,1,0,0,0,0,0,0,0
35220,3,0,0,0,1,0,0,0,0,0,0
35220,4,0,0,0,0,1,0,0,0,0,0
35220,5,0,0,0,0,0,1,0,0,0,0
35220,6,1,0,0,0,0,0,1,0,0,0
35310,1,0,1,0,0,0,0,0,0,0,0
35310,2,0,0,1,0,0,0,0,0,0,0
35310,3,0,0,0,1,0,0,0,0,0,0
35310,4,0,0,0,0,1,0,0,0,0,0
35310,5,0,0,0,0,0,1,0,0,0,0
35310,6,1,0,0,0,0,0,1,0,0,0
35410,1,0,1,0,0,0,0,0,0,0,0
35410,2,0,0,1,0,0,0,0,0,0,0
35410,3,0,0,0,1,0,0,0,0,0,0
35410,4,0,0,0,0,1,0,0,0,0,0
35510,1,0,1,0,0,0,0,0,0,0,0
35610,1,0,1,0,0,0,0,0,0,0,0
35610,2,0,0,1,0,0,0,0,0,0,0
35610,3,0,0,0,1,0,0,0,0,0,0
35610,4,0,0,0,0,1,0,0,0,0,0
35610,5,0,0,0,0,0,1,0,0,0,0
35610,6,0,0,0,0,0,0,1,0,0,0
35610,7,0,0,0,0,0,0,0,1,0,0
36110,1,0,1,0,0,0,0,0,0,0,0
36110,2,0,0,1,0,0,0,0,0,0,0
36110,3,0,0,0,1,0,0,0,0,0,0
36110,4,0,0,0,0,1,0,0,0,0,0
36110,5,0,0,0,0,0,1,0,0,0,0
36110,6,0,0,0,0,0,0,1,0,0,0
36110,7,0,0,0,0,0,0,0,1,0,0
36510,1,0,1,0,0,0,0,0,0,0,0
36510,2,0,0,1,0,0,0,0,0,0,0
36510,3,0,0,0,1,0,0,0,0,0,0
36510,4,0,0,0,0,1,0,0,0,0,0
36510,5,1,0,0,0,0,1,0,0,0,0
36710,1,0,1,0,0,0,0,0,0,0,0
36710,2,0,0,1,0,0,0,0,0,0,0
36710,3,0,0,0,1,0,0,0,0,0,0
36710,4,0,0,0,0,1,0,0,0,0,0
36710,5,0,0,0,0,0,1,0,0,0,0
36710,6,0,0,0,0,0,0,1,0,0,0
36710,7,0,0,0,0,0,0,0,1,0,0
36710,8,1,0,0,0,0,0,0,0,1,0
36910,1,0,1,0,0,0,0,0,0,0,0
36910,2,0,0,1,0,0,0,0,0,0,0
36910,3,0,0,0,1,0,0,0,0,0,0
36910,4,0,0,0,0,1,0,0,0,0,0
37320,1,0,1,0,0,0,0,0,0,0,0
37320,2,0,0,1,0,0,0,0,0,0,0
37320,3,0,0,0,1,0,0,0,0,0,0
37320,4,0,0,0,0,1,0,0,0,0,0
37320,5,0,0,0,0,0,1,0,0,0,0
37320,6,0,0,0,0,0,0,1,0,0,0
37320,7,0,0,0,0,0,0,0,1,0,0
37320,8,1,0,0,0,0,0,0,0,1,0
37410,1,0,1,0,0,0,0,0,0,0,0
37410,2,0,0,1,0,0,0,0,0,0,0
37410,3,0,0,0,1,0,0,0,0,0,0
37810,1,0,1,0,0,0,0,0,0,0,0
37810,2,0,0,1,0,0,0,0,0,0,0
37810,3,0,0,0,1,0,0,0,0,0,0
37810,4,0,0,0,0,1,0,0,0,0,0
37810,5,1,0,0,0,0,1,0,0,0,0
37910,1,0,1,0,0,0,0,0,0,0,0
37910,2,0,0,1,0,0,0,0,0,0,0
37910,3,0,0,0,1,0,0,0,0,0,0
37910,4,0,0,0,0,1,0,0,0,0,0
37910,5,0,0,0,0,0,1,0,0,0,0
37910,6,0,0,0,0,0,0,1,0,0,0
37910,7,0,0,0,0,0,0,0,1,0,0
37910,8,0,0,0,0,0,0,0,0,1,0
38210,1,0,1,0,0,0,0,0,0,0,0
38210,2,0,0,1,0,0,0,0,0,0,0
38210,3,0,0,0,1,0,0,0,0,0,0
38210,4,0,0,0,0,1,0,0,0,0,0
38210,5,0,0,0,0,0,1,0,0,0,0
38210,6,1,0,0,0,0,0,1,0,0,0
38310,1,0,1,0,0,0,0,0,0,0,0
38310,2,0,0,1,0,0,0,0,0,0,0
38310,3,0,0,0,1,0,0,0,0,0,0
38310,4,0,0,0,0,1,0,0,0,0,0
38310,5,0,0,0,0,0,1,0,0,0,0
38310,6,0,0,0,0,0,0,1,0,0,0
38310,7,1,0,0,0,0,0,0,1,0,0
38610,1,0,1,0,0,0,0,0,0,0,0
38610,2,0,0,1,0,0,0,0,0,0,0
38610,3,0,0,0,1,0,0,0,0,0,0
38610,4,1,0,0,0,1,0,0,0,0,0
38910,1,0,1,0,0,0,0,0,0,0,0
38910,2,0,0,1,0,0,0,0,0,0,0
38910,3,0,0,0,1,0,0,0,0,0,0
38910,4,0,0,0,0,1,0,0,0,0,0
38910,5,0,0,0,0,0,1,0,0,0,0
38910,6,0,0,0,0,0,0,1,0,0,0
38910,7,0,0,0,0,0,0,0,1,0,0
38910,8,0,0,0,0,0,0,0,0,1,0
39010,1,0,1,0,0,0,0,0,0,0,0
39010,2,0,0,1,0,0,0,0,0,0,0
39010,3,0,0,0,1,0,0,0,0,0,0
39010,4,0,0,0,0,1,0,0,0,0,0
39010,5,0,0,0,0,0,1,0,0,0,0
39010,6,0,0,0,0,0,0,1,0,0,0
39010,7,0,0,0,0,0,0,0,1,0,0
39810,1,0,1,0,0,0,0,0,0,0,0
39810,2,0,0,1,0,0,0,0,0,0,0
39810,3,0,0,0,1,0,0,0,0,0,0
39810,4,0,0,0,0,1,0,0,0,0,0
39810,5,0,0,0,0,0,1,0,0,0,0
40210,1,0,1,0,0,0,0,0,0,0,0
40210,2,0,0,1,0,0,0,0,0,0,0
40210,3,0,0,0,1,0,0,0,0,0,0
40510,1,0,1,0,0,0,0,0,0,0,0
40510,2,0,0,1,0,0,0,0,0,0,0
40510,3,0,0,0,1,0,0,0,0,0,0
40510,4,0,0,0,0,1,0,0,0,0,0
40510,5,1,0,0,0,0,1,0,0,0,0
40810,1,0,1,0,0,0,0,0,0,0,0
41010,1,0,1,0,0,0,0,0,0,0,0
41010,2,0,0,1,0,0,0,0,0,0,0
41010,3,0,0,0,1,0,0,0,0,0,0
41010,4,0,0,0,0,1,0,0,0,0,0
41010,5,0,0,0,0,0,1,0,0,0,0
41110,1,0,1,0,0,0,0,0,0,0,0
41110,2,0,0,1,0,0,0,0,0,0,0
41110,3,0,0,0,1,0,0,0,0,0,0
41110,4,0,0,0,0,1,0,0,0,0,0
41410,1,0,1,0,0,0,0,0,0,0,0
41410,2,0,0,1,0,0,0,0,0,0,0
41410,3,0,0,0,1,0,0,0,0,0,0
41410,4,0,0,0,0,1,0,0,0,0,0
41410,5,0,0,0,0,0,1,0,0,0,0
41410,6,0,0,0,0,0,0,1,0,0,0
41510,1,0,1,0,0,0,0,0,0,0,0
41510,2,0,0,1,0,0,0,0,0,0,0
41510,3,0,0,0,1,0,0,0,0,0,0
41510,4,0,0,0,0,1,0,0,0,0,0
41510,5,0,0,0,0,0,1,0,0,0,0
41510,6,0,0,0,0,0,0,1,0,0,0
41910,1,0,1,0,0,0,0,0,0,0,0
41910,2,0,0,1,0,0,0,0,0,0,0
41910,3,0,0,0,1,0,0,0,0,0,0
41910,4,0,0,0,0,1,0,0,0,0,0
41910,5,1,0,0,0,0,1,0,0,0,0
42110,1,0,1,0,0,0,0,0,0,0,0
42310,1,0,1,0,0,0,0,0,0,0,0
42310,2,0,0,1,0,0,0,0,0,0,0
42310,3,0,0,0,1,0,0,0,0,0,0
42310,4,0,0,0,0,1,0,0,0,0,0
42410,1,0,1,0,0,0,0,0,0,0,0
42410,2,0,0,1,0,0,0,0,0,0,0
42410,3,0,0,0,1,0,0,0,0,0,0
42410,4,0,0,0,0,1,0,0,0,0,0
42410,5,0,0,0,0,0,1,0,0,0,0
42410,6,1,0,0,0,0,0,1,0,0,0
42510,1,0,1,0,0,0,0,0,0,0,0
42510,2,0,0,1,0,0,0,0,0,0,0
42510,3,0,0,0,1,0,0,0,0,0,0
42510,4,1,0,0,0,1,0,0,0,0,0
42610,1,0,1,0,0,0,0,0,0,0,0
42610,2,0,0,1,0,0,0,0,0,0,0
42610,3,0,0,0,1,0,0,0,0,0,0
42610,4,0,0,0,0,1,0,0,0,0,0
42610,5,1,0,0,0,0,1,0,0,0,0
42710,1,0,1,0,0,0,0,0,0,0,0
42710,2,0,0,1,0,0,0,0,0,0,0
42710,3,0,0,0,1,0,0,0,0,0,0
42710,4,0,0,0,0,1,0,0,0,0,0
42710,5,0,0,0,0,0,1,0,0,0,0
42810,1,0,1,0,0,0,0,0,0,0,0
42810,2,0,0,1,0,0,0,0,0,0,0
42810,3,0,0,0,1,0,0,0,0,0,0
42810,4,0,0,0,0,1,0,0,0,0,0
42810,5,0,0,0,0,0,1,0,0,0,0
42810,6,0,0,0,0,0,0,1,0,0,0
42810,7,1,0,0,0,0,0,0,1,0,0
42910,1,0,1,0,0,0,0,0,0,0,0
42910,2,0,0,1,0,0,0,0,0,0,0
42910,3,0,0,0,1,0,0,0,0,0,0
42910,4,1,0,0,0,1,0,0,0,0,0
43010,1,0,1,0,0,0,0,0,0,0,0
43010,2,0,0,1,0,0,0,0,0,0,0
43010,3,0,0,0,1,0,0,0,0,0,0
43010,4,0,0,0,0,1,0,0,0,0,0
43010,5,0,0,0,0,0,1,0,0,0,0
43110,1,0,1,0,0,0,0,0,0,0,0
43110,2,0,0,1,0,0,0,0,0,0,0
43110,3,0,0,0,1,0,0,0,0,0,0
43110,4,0,0,0,0,1,0,0,0,0,0
43110,5,0,0,0,0,0,1,0,0,0,0
43110,6,0,0,0,0,0,0,1,0,0,0
43110,7,1,0,0,0,0,0,0,1,0,0
43410,1,0,1,0,0,0,0,0,0,0,0
43410,2,1,0,1,0,0,0,0,0,0,0
43710,1,0,1,0,0,0,0,0,0,0,0
43710,2,0,0,1,0,0,0,0,0,0,0
43710,3,0,0,0,1,0,0,0,0,0,0
43710,4,0,0,0,0,1,0,0,0,0,0
43710,5,1,0,0,0,0,1,0,0,0,0
43918,1,0,1,0,0,0,0,0,0,0,0
43918,2,0,0,1,0,0,0,0,0,0,0
43918,3,0,0,0,1,0,0,0,0,0,0
43918,4,0,0,0,0,1,0,0,0,0,0
43918,5,0,0,0,0,0,1,0,0,0,0
43918,6,0,0,0,0,0,0,1,0,0,0
43918,7,0,0,0,0,0,0,0,1,0,0
43918,8,0,0,0,0,0,0,0,0,1,0
43918,9,0,0,0,0,0,0,0,0,0,1
44310,1,0,1,0,0,0,0,0,0,0,0
44310,2,0,0,1,0,0,0,0,0,0,0
44310,3,0,0,0,1,0,0,0,0,0,0
44310,4,0,0,0,0,1,0,0,0,0,0
44310,5,0,0,0,0,0,1,0,0,0,0
44310,6,0,0,0,0,0,0,1,0,0,0
44310,7,1,0,0,0,0,0,0,1,0,0
44510,1,0,1,0,0,0,0,0,0,0,0
44510,2,0,0,1,0,0,0,0,0,0,0
44510,3,0,0,0,1,0,0,0,0,0,0
49815,1,0,1,0,0,0,0,0,0,0,0
49815,2,0,0,1,0,0,0,0,0,0,0
49815,3,0,0,0,1,0,0,0,0,0,0
49815,4,0,0,0,0,1,0,0,0,0,0
49815,5,0,0,0,0,0,1,0,0,0,0
49815,6,0,0,0,0,0,0,1,0,0,0
49815,7,1,0,0,0,0,0,0,1,0,0
50210,1,0,1,0,0,0,0,0,0,0,0
50210,2,0,0,1,0,0,0,0,0,0,0
50210,3,0,0,0,1,0,0,0,0,0,0
50310,1,0,1,0,0,0,0,0,0,0,0
50310,2,0,0,1,0,0,0,0,0,0,0
50310,3,0,0,0,1,0,0,0,0,0,0
50310,4,0,0,0,0,1,0,0,0,0,0
