"ID","LASTPD","FEMALE","CENSOR","ONE","HS11","HS12","COLL1","COLL2","COLL3","FHS11","FHS12","FCOLL1","FCOLL2","FCOLL3","PERIOD","EVENT","LTIME","FLTIME"
108150,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
108150,2,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
108154,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
108154,2,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
108155,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
108155,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
108156,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
108156,4,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
108156,4,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
108156,4,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
108157,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
108157,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
108158,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
108158,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
108159,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
108159,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
108162,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
108162,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
108162,4,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
108162,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
108167,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
108167,2,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
108168,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
108168,2,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
109106,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
109106,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
109112,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
109112,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
109112,4,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
109112,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
109113,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
109113,4,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
109113,4,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
109113,4,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
109114,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
109114,4,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
109114,4,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
109114,4,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
109115,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
109122,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
109122,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
109122,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
109126,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
109126,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
109126,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
109128,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
109128,4,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
109128,4,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
109128,4,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
109130,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
109130,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
109130,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
109132,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
109132,4,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
109132,4,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
109132,4,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
109133,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
109133,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
109133,4,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
109133,4,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,0
109152,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
109152,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
109152,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
109156,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
109156,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
109160,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
109160,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
109160,4,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
109160,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
110108,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
110109,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
110109,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
110110,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
110112,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
110114,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
110116,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
110117,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
110117,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
110117,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
110122,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
110123,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
110124,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
110124,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
110125,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
110125,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
110127,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
110127,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
110127,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
110128,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
110130,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
110133,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
110135,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
110135,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
110137,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
110137,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
110137,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
110139,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
110139,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
110139,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
110140,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
110140,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
110140,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
110144,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
110146,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
110146,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
110146,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
110147,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
110150,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
110152,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
110152,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
110152,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
110154,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
110155,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
110158,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
110160,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
110160,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
110160,4,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
110160,4,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,0
110162,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
110163,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
110167,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
110167,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
110167,4,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
110167,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
111103,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
111112,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
111112,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
111112,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
111118,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
111118,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
111120,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
111120,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
111120,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
111130,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
111130,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
111130,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
111146,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
111151,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
111151,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
111151,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
111160,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
111160,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
111160,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
111169,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
111169,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
111171,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
111171,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
112107,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112107,4,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
112107,4,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
112107,4,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
112109,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112109,4,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
112109,4,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
112109,4,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
112110,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112110,4,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
112110,4,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
112110,4,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
112114,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112114,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
112114,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
112115,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112115,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
112115,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
112120,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
112120,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
112125,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112125,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
112125,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
112126,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112126,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
112126,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
112128,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112128,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
112128,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
112129,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112129,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
112129,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
112136,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112136,2,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
112137,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112137,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
112137,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
112139,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
112139,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
112139,4,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
112139,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
112142,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112142,4,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
112142,4,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
112142,4,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
112145,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112146,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112149,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112149,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
112149,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
112150,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
112150,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
112150,4,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
112150,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
112151,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112151,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
112151,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
112153,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112153,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
112157,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
112157,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
112157,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
112159,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112161,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112161,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
112161,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
112162,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
112162,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
112162,4,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
112162,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
112165,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112165,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
112165,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
112176,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112176,4,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
112176,4,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
112176,4,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
112177,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112177,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
112181,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112181,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
112181,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
112185,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
112185,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
112185,4,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
112185,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
112186,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
112186,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
112186,4,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
112186,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
112191,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112191,4,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
112191,4,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
112191,4,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
112192,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112192,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
112192,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
112195,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112195,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
112196,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
112196,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
112196,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
112197,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
112197,4,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
112197,4,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
112197,4,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
114101,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
114101,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
114101,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
114101,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
114105,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
114105,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
114105,4,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
114105,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
114106,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
114106,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
114107,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
114107,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
114110,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
114110,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
114110,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
114112,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
114113,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
114113,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
114115,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
114124,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
114124,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
114126,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
114126,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
114126,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
114127,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
114127,4,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
114127,4,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
114127,4,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
114128,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
114128,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
114128,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
114128,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
114131,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
114131,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
114131,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
114133,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
114133,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
114133,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
114134,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
114135,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
114135,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
114135,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
114136,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
114136,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
114138,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
114138,2,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
114139,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
114141,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
114142,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
114142,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
114142,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
114143,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
114143,2,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
114147,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
114147,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
114147,4,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
114147,4,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,0
114148,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
114149,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
114159,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
114159,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
114161,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
114162,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
114162,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
114162,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
114162,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
114163,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
114163,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
114163,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
114163,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
114165,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
114168,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
114168,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
114168,4,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
114168,4,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,0
114170,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
114170,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
114170,4,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
114170,4,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,0
114171,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
114171,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
114171,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
115101,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
115101,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
115101,4,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
115101,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
115102,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
115102,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
115103,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
115103,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
115103,4,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
115103,4,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,0
115104,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
115104,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
115104,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
115104,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
115107,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
115107,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
115109,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
115109,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
115109,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
115109,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
115111,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
